code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
196;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;3962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;2772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;1408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;1531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;2539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;2281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;2109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;1177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;3103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;3072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;1518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;5425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;1881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
