code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
478;;;;;80;;;;54;;;;;;58;;;;;;50;;;;;;;;;63
480;;;;;76;;;;80;;;;;;86;;;;;;87;;;;;;;;;84
481;;;;;98;;;;96;;;;;;94;;;;;;91;;;;;;;;;85
482;;;;;92;;;;86;;;;;;84;;;;;;78;;;;;;;;;
483;;;;;84;;;;100;;;;;;98;;;;;;99;;;;;;;;;95
484;;;;;76;;;;96;;;;;;60;;;;;;44;;;;;;;;;70
485;;;;;84;;;;96;;;;;;81;;;;;;89;;;;;;;;;89
487;;;;;86;;;;90;;;;;;67;;;;;;;;;;;;;;;
488;;;;;92;;;;76;;;;;;60;;;;;;67;;;;;;;;;91
489;;;;;86;;;;98;;;;;;86;;;;;;93;;;;;;;;;85
490;;;;;92;;;;72;;;;;;79;;;;;;60;;;;;;;;;54
491;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;
492;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;;
493;;;;;96;;;;90;;;;;;92;;;;;;91;;;;;;;;;100
494;;;;;78;;;;38;;;;;;;;;;;;;;;;;;;;;
495;;;;;90;;;;88;;;;;;74;;;;;;84;;;;;;;;;84
497;;;;;84;;;;72;;;;;;83;;;;;;88;;;;;;;;;81
498;;;;;48;;;;22;;;;;;12;;;;;;42;;;;;;;;;
499;;;;;100;;;;96;;;;;;89;;;;;;79;;;;;;;;;70
501;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;;
503;;;;;80;;;;68;;;;;;70;;;;;;84;;;;;;;;;91
506;;;;;;;;;;;;;;;73;;;;;;45;;;;;;;;;67
507;;;;;76;;;;72;;;;;;69;;;;;;65;;;;;;;;;24
509;;;;;66;;;;40;;;;;;66;;;;;;63;;;;;;;;;
510;;;;;82;;;;82;;;;;;79;;;;;;91;;;;;;;;;96
511;;;;;94;;;;88;;;;;;73;;;;;;60;;;;;;;;;91
512;;;;;92;;;;98;;;;;;85;;;;;;54;;;;;;;;;77
513;;;;;72;;;;90;;;;;;75;;;;;;66;;;;;;;;;64
514;;;;;90;;;;72;;;;;;;;;;;;;;;;;;;;;
515;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;
516;;;;;96;;;;96;;;;;;88;;;;;;91;;;;;;;;;85
517;;;;;80;;;;76;;;;;;70;;;;;;82;;;;;;;;;66
519;;;;;74;;;;70;;;;;;;;;;;;;;;;;;;;;
523;;;;;80;;;;72;;;;;;71;;;;;;;;;;;;;;;
524;;;;;72;;;;60;;;;;;;;;;;;;;;;;;;;;
525;;;;;80;;;;92;;;;;;75;;;;;;84;;;;;;;;;85
526;;;;;82;;;;90;;;;;;77;;;;;;78;;;;;;;;;81
527;;;;;100;;;;94;;;;;;75;;;;;;91;;;;;;;;;80
530;;;;;72;;;;82;;;;;;72;;;;;;71;;;;;;;;;92
531;;;;;68;;;;64;;;;;;76;;;;;;;;;;;;;;;
532;;;;;72;;;;70;;;;;;33;;;;;;35;;;;;;;;;58
533;;;;;84;;;;76;;;;;;28;;;;;;47;;;;;;;;;
534;;;;;94;;;;58;;;;;;66;;;;;;;;;;;;;;;
535;;;;;88;;;;96;;;;;;90;;;;;;81;;;;;;;;;97
537;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;
538;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;;
539;;;;;70;;;;52;;;;;;51;;;;;;52;;;;;;;;;
540;;;;;80;;;;92;;;;;;87;;;;;;88;;;;;;;;;78
541;;;;;72;;;;28;;;;;;;;;;;;;;;;;;;;;
542;;;;;58;;;;46;;;;;;;;;;;;;;;;;;;;;
543;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;
544;;;;;62;;;;68;;;;;;;;;;;;;;;;;;;;;
546;;;;;82;;;;68;;;;;;80;;;;;;87;;;;;;;;;24
547;;;;;86;;;;90;;;;;;;;;;;;;;;;;;;;;
549;;;;;64;;;;54;;;;;;51;;;;;;56;;;;;;;;;76
551;;;;;62;;;;;;;;;;;;;;;;;;;;;;;;;
552;;;;;84;;;;72;;;;;;75;;;;;;47;;;;;;;;;88
553;;;;;84;;;;72;;;;;;88;;;;;;86;;;;;;;;;93
554;;;;;90;;;;80;;;;;;80;;;;;;92;;;;;;;;;79
555;;;;;58;;;;34;;;;;;23;;;;;;;;;;;;;;;
560;;;;;64;;;;64;;;;;;76;;;;;;75;;;;;;;;;
561;;;;;92;;;;88;;;;;;84;;;;;;;;;;;;;;;
562;;;;;88;;;;78;;;;;;66;;;;;;76;;;;;;;;;87
564;;;;;82;;;;64;;;;;;56;;;;;;63;;;;;;;;;80
565;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;;
567;;;;;80;;;;90;;;;;;81;;;;;;82;;;;;;;;;91
568;;;;;98;;;;96;;;;;;;;;;;;;;;;;;;;;
569;;;;;86;;;;88;;;;;;83;;;;;;80;;;;;;;;;84
570;;;;;82;;;;94;;;;;;91;;;;;;85;;;;;;;;;23
571;;;;;74;;;;82;;;;;;77;;;;;;85;;;;;;;;;84
572;;;;;84;;;;96;;;;;;91;;;;;;86;;;;;;;;;89
573;;;;;82;;;;80;;;;;;72;;;;;;78;;;;;;;;;82
574;;;;;70;;;;34;;;;;;;;;;;;54;;;;;;;;;
575;;;;;;;;;;;;;;;;;;;;;46;;;;;;;;;
576;;;;;46;;;;44;;;;;;33;;;;;;43;;;;;;;;;72
577;;;;;88;;;;90;;;;;;81;;;;;;77;;;;;;;;;92
578;;;;;76;;;;74;;;;;;80;;;;;;87;;;;;;;;;80
579;;;;;80;;;;46;;;;;;63;;;;;;;;;;;;;;;
580;;;;;78;;;;84;;;;;;80;;;;;;92;;;;;;;;;85
582;;;;;56;;;;36;;;;;;30;;;;;;0;;;;;;;;;
583;;;;;98;;;;94;;;;;;93;;;;;;87;;;;;;;;;91
584;;;;;58;;;;68;;;;;;;;;;;;;;;;;;;;;
585;;;;;78;;;;74;;;;;;89;;;;;;82;;;;;;;;;68
586;;;;;74;;;;62;;;;;;40;;;;;;43;;;;;;;;;0
588;;;;;62;;;;44;;;;;;45;;;;;;44;;;;;;;;;
589;;;;;94;;;;72;;;;;;65;;;;;;56;;;;;;;;;66
590;;;;;88;;;;96;;;;;;85;;;;;;87;;;;;;;;;47
591;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;
593;;;;;88;;;;96;;;;;;84;;;;;;84;;;;;;;;;77
595;;;;;80;;;;58;;;;;;;;;;;;;;;;;;;;;
597;;;;;64;;;;76;;;;;;73;;;;;;65;;;;;;;;;66
598;;;;;100;;;;92;;;;;;79;;;;;;94;;;;;;;;;
599;;;;;94;;;;80;;;;;;74;;;;;;73;;;;;;;;;78
601;;;;;88;;;;96;;;;;;84;;;;;;80;;;;;;;;;96
602;;;;;84;;;;94;;;;;;72;;;;;;52;;;;;;;;;
603;;;;;72;;;;64;;;;;;56;;;;;;;;;;;;;;;
604;;;;;92;;;;86;;;;;;75;;;;;;;;;;;;;;;
605;;;;;80;;;;90;;;;;;86;;;;;;71;;;;;;;;;81
607;;;;;54;;;;;;;;;;;;;;;;;;;;;;;;;
608;;;;;84;;;;78;;;;;;94;;;;;;96;;;;;;;;;63
609;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;;
610;;;;;92;;;;98;;;;;;89;;;;;;87;;;;;;;;;88
611;;;;;76;;;;74;;;;;;;;;;;;;;;;;;;;;
612;;;;;76;;;;54;;;;;;;;;;;;;;;;;;;;;
613;;;;;80;;;;82;;;;;;61;;;;;;52;;;;;;;;;79
614;;;;;80;;;;90;;;;;;75;;;;;;77;;;;;;;;;78
615;;;;;86;;;;96;;;;;;92;;;;;;89;;;;;;;;;85
616;;;;;84;;;;92;;;;;;77;;;;;;90;;;;;;;;;81
617;;;;;84;;;;84;;;;;;80;;;;;;76;;;;;;;;;85
618;;;;;98;;;;82;;;;;;71;;;;;;41;;;;;;;;;
619;;;;;36;;;;76;;;;;;;;;;;;;;;;;;;;;
620;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;
621;;;;;76;;;;46;;;;;;39;;;;;;52;;;;;;;;;37
622;;;;;76;;;;86;;;;;;80;;;;;;89;;;;;;;;;87
624;;;;;94;;;;;;;;;;;;;;;;;;;;;;;;;
626;;;;;68;;;;;;;;;;38;;;;;;;;;;;;;;;
627;;;;;78;;;;86;;;;;;77;;;;;;85;;;;;;;;;65
628;;;;;66;;;;74;;;;;;47;;;;;;45;;;;;;;;;61
629;;;;;78;;;;60;;;;;;61;;;;;;;;;;;;;;;
630;;;;;72;;;;66;;;;;;70;;;;;;;;;;;;;;;
631;;;;;92;;;;86;;;;;;79;;;;;;70;;;;;;;;;70
632;;;;;82;;;;78;;;;;;90;;;;;;86;;;;;;;;;84
634;;;;;78;;;;80;;;;;;78;;;;;;72;;;;;;;;;75
635;;;;;70;;;;92;;;;;;87;;;;;;82;;;;;;;;;83
637;;;;;58;;;;76;;;;;;24;;;;;;56;;;;;;;;;71
638;;;;;76;;;;82;;;;;;81;;;;;;76;;;;;;;;;51
639;;;;;86;;;;88;;;;;;89;;;;;;91;;;;;;;;;83
640;;;;;82;;;;82;;;;;;74;;;;;;65;;;;;;;;;61
641;;;;;82;;;;88;;;;;;85;;;;;;83;;;;;;;;;94
642;;;;;84;;;;94;;;;;;96;;;;;;79;;;;;;;;;96
643;;;;;72;;;;68;;;;;;64;;;;;;79;;;;;;;;;69
644;;;;;78;;;;88;;;;;;83;;;;;;46;;;;;;;;;24
645;;;;;70;;;;58;;;;;;34;;;;;;29;;;;;;;;;47
646;;;;;68;;;;66;;;;;;50;;;;;;;;;;;;;;;58
647;;;;;68;;;;76;;;;;;;;;;;;;;;;;;;;;
648;;;;;78;;;;70;;;;;;50;;;;;;61;;;;;;;;;65
649;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;
650;;;;;76;;;;82;;;;;;90;;;;;;;;;;;;;;;
652;;;;;78;;;;58;;;;;;68;;;;;;63;;;;;;;;;48
653;;;;;84;;;;90;;;;;;91;;;;;;92;;;;;;;;;98
654;;;;;100;;;;100;;;;;;90;;;;;;85;;;;;;;;;91
655;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;
656;;;;;66;;;;;;;;;;;;;;;;;;;;;;;;;
657;;;;;88;;;;54;;;;;;72;;;;;;73;;;;;;;;;84
659;;;;;72;;;;74;;;;;;80;;;;;;83;;;;;;;;;89
660;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;;
662;;;;;94;;;;98;;;;;;86;;;;;;62;;;;;;;;;79
663;;;;;76;;;;76;;;;;;;;;;;;;;;;;;;;;
665;;;;;76;;;;84;;;;;;83;;;;;;79;;;;;;;;;21
666;;;;;64;;;;64;;;;;;26;;;;;;38;;;;;;;;;48
667;;;;;76;;;;76;;;;;;38;;;;;;0;;;;;;;;;67
669;;;;;64;;;;92;;;;;;94;;;;;;62;;;;;;;;;87
670;;;;;94;;;;90;;;;;;75;;;;;;86;;;;;;;;;84
672;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;
675;;;;;72;;;;50;;;;;;;;;;;;;;;;;;;;;
676;;;;;74;;;;;;;;;;;;;;;;68;;;;;;;;;
677;;;;;64;;;;76;;;;;;66;;;;;;60;;;;;;;;;62
678;;;;;78;;;;42;;;;;;;;;;;;;;;;;;;;;
679;;;;;64;;;;56;;;;;;;;;;;;;;;;;;;;;
680;;;;;72;;;;84;;;;;;75;;;;;;61;;;;;;;;;
681;;;;;68;;;;62;;;;;;52;;;;;;46;;;;;;;;;
682;;;;;92;;;;96;;;;;;87;;;;;;89;;;;;;;;;78
683;;;;;80;;;;62;;;;;;60;;;;;;48;;;;;;;;;
684;;;;;64;;;;78;;;;;;73;;;;;;73;;;;;;;;;78
685;;;;;72;;;;60;;;;;;69;;;;;;38;;;;;;;;;69
686;;;;;84;;;;84;;;;;;84;;;;;;;;;;;;;;;
687;;;;;74;;;;84;;;;;;;;;;;;95;;;;;;;;;79
688;;;;;64;;;;62;;;;;;;;;;;;;;;;;;;;;
689;;;;;80;;;;78;;;;;;74;;;;;;77;;;;;;;;;79
690;;;;;64;;;;70;;;;;;;;;;;;;;;;;;;;;
691;;;;;84;;;;80;;;;;;69;;;;;;67;;;;;;;;;80
692;;;;;40;;;;84;;;;;;72;;;;;;64;;;;;;;;;
693;;;;;72;;;;66;;;;;;;;;;;;;;;;;;;;;
694;;;;;94;;;;82;;;;;;68;;;;;;96;;;;;;;;;81
695;;;;;60;;;;88;;;;;;71;;;;;;74;;;;;;;;;73
697;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;
699;;;;;78;;;;66;;;;;;42;;;;;;67;;;;;;;;;88
700;;;;;86;;;;;;;;;;23;;;;;;;;;;;;;;;
701;;;;;;;;;58;;;;;;43;;;;;;23;;;;;;;;;55
702;;;;;72;;;;84;;;;;;79;;;;;;76;;;;;;;;;95
703;;;;;80;;;;88;;;;;;87;;;;;;94;;;;;;;;;97
705;;;;;90;;;;92;;;;;;;;;;;;;;;;;;;;;
706;;;;;72;;;;84;;;;;;68;;;;;;76;;;;;;;;;
707;;;;;88;;;;84;;;;;;25;;;;;;40;;;;;;;;;51
708;;;;;84;;;;94;;;;;;79;;;;;;74;;;;;;;;;94
709;;;;;92;;;;94;;;;;;85;;;;;;73;;;;;;;;;86
710;;;;;90;;;;86;;;;;;85;;;;;;90;;;;;;;;;83
712;;;;;76;;;;92;;;;;;79;;;;;;85;;;;;;;;;76
713;;;;;80;;;;88;;;;;;46;;;;;;77;;;;;;;;;50
714;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;
715;;;;;70;;;;80;;;;;;41;;;;;;61;;;;;;;;;
717;;;;;88;;;;98;;;;;;91;;;;;;92;;;;;;;;;97
718;;;;;88;;;;94;;;;;;92;;;;;;85;;;;;;;;;94
720;;;;;86;;;;86;;;;;;90;;;;;;79;;;;;;;;;80
722;;;;;76;;;;82;;;;;;78;;;;;;72;;;;;;;;;58
723;;;;;84;;;;80;;;;;;75;;;;;;85;;;;;;;;;80
724;;;;;92;;;;90;;;;;;88;;;;;;86;;;;;;;;;93
725;;;;;70;;;;82;;;;;;89;;;;;;68;;;;;;;;;69
726;;;;;94;;;;96;;;;;;89;;;;;;87;;;;;;;;;91
727;;;;;82;;;;76;;;;;;;;;;;;;;;;;;;;;
728;;;;;84;;;;86;;;;;;63;;;;;;72;;;;;;;;;70
729;;;;;68;;;;66;;;;;;51;;;;;;56;;;;;;;;;52
730;;;;;96;;;;88;;;;;;83;;;;;;84;;;;;;;;;92
731;;;;;90;;;;92;;;;;;82;;;;;;87;;;;;;;;;90
732;;;;;76;;;;78;;;;;;70;;;;;;81;;;;;;;;;88
733;;;;;80;;;;84;;;;;;75;;;;;;84;;;;;;;;;91
734;;;;;62;;;;74;;;;;;66;;;;;;86;;;;;;;;;89
735;;;;;78;;;;98;;;;;;71;;;;;;57;;;;;;;;;
736;;;;;52;;;;42;;;;;;16;;;;;;33;;;;;;;;;62
737;;;;;70;;;;70;;;;;;27;;;;;;50;;;;;;;;;22
738;;;;;80;;;;48;;;;;;74;;;;;;86;;;;;;;;;
739;;;;;88;;;;96;;;;;;89;;;;;;88;;;;;;;;;88
740;;;;;86;;;;92;;;;;;90;;;;;;90;;;;;;;;;89
741;;;;;86;;;;66;;;;;;81;;;;;;67;;;;;;;;;76
742;;;;;68;;;;88;;;;;;85;;;;;;84;;;;;;;;;90
743;;;;;86;;;;92;;;;;;59;;;;;;;;;;;;;;;
744;;;;;60;;;;68;;;;;;;;;;;;;;;;;;;;;
745;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;
746;;;;;72;;;;68;;;;;;78;;;;;;;;;;;;;;;
747;;;;;82;;;;94;;;;;;76;;;;;;85;;;;;;;;;93
748;;;;;76;;;;68;;;;;;67;;;;;;49;;;;;;;;;
749;;;;;86;;;;94;;;;;;95;;;;;;91;;;;;;;;;96
750;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;
751;;;;;96;;;;76;;;;;;86;;;;;;82;;;;;;;;;70
752;;;;;88;;;;74;;;;;;61;;;;;;41;;;;;;;;;75
753;;;;;90;;;;100;;;;;;97;;;;;;92;;;;;;;;;98
754;;;;;90;;;;92;;;;;;76;;;;;;82;;;;;;;;;87
755;;;;;66;;;;82;;;;;;68;;;;;;74;;;;;;;;;75
758;;;;;92;;;;100;;;;;;98;;;;;;84;;;;;;;;;99
759;;;;;84;;;;64;;;;;;;;;;;;;;;;;;;;;
760;;;;;82;;;;88;;;;;;83;;;;;;87;;;;;;;;;88
761;;;;;88;;;;84;;;;;;80;;;;;;80;;;;;;;;;
762;;;;;82;;;;66;;;;;;82;;;;;;75;;;;;;;;;76
763;;;;;68;;;;70;;;;;;61;;;;;;45;;;;;;;;;63
764;;;;;84;;;;78;;;;;;;;;;;;;;;;;;;;;
765;;;;;96;;;;96;;;;;;90;;;;;;91;;;;;;;;;92
769;;;;;78;;;;86;;;;;;77;;;;;;;;;;;;;;;
770;;;;;54;;;;;;;;;;;;;;;;;;;;;;;;;
771;;;;;80;;;;86;;;;;;83;;;;;;98;;;;;;;;;88
772;;;;;80;;;;92;;;;;;88;;;;;;91;;;;;;;;;90
773;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;
775;;;;;86;;;;70;;;;;;71;;;;;;85;;;;;;;;;85
776;;;;;88;;;;88;;;;;;73;;;;;;;;;;;;;;;
777;;;;;82;;;;66;;;;;;;;;;;;;;;;;;;;;
778;;;;;78;;;;84;;;;;;;;;;;;;;;;;;;;;
779;;;;;86;;;;60;;;;;;57;;;;;;68;;;;;;;;;56
780;;;;;86;;;;86;;;;;;85;;;;;;87;;;;;;;;;82
782;;;;;70;;;;92;;;;;;68;;;;;;73;;;;;;;;;79
783;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;
785;;;;;76;;;;;;;;;;;;;;;;;;;;;;;;;
786;;;;;92;;;;84;;;;;;89;;;;;;92;;;;;;;;;86
788;;;;;82;;;;80;;;;;;85;;;;;;88;;;;;;;;;93
789;;;;;82;;;;94;;;;;;85;;;;;;80;;;;;;;;;80
790;;;;;82;;;;90;;;;;;82;;;;;;82;;;;;;;;;88
791;;;;;86;;;;100;;;;;;68;;;;;;77;;;;;;;;;
792;;;;;56;;;;78;;;;;;73;;;;;;70;;;;;;;;;
793;;;;;96;;;;76;;;;;;;;;;;;;;;;;;;;;
794;;;;;82;;;;88;;;;;;79;;;;;;91;;;;;;;;;63
795;;;;;58;;;;60;;;;;;43;;;;;;65;;;;;;;;;43
796;;;;;54;;;;80;;;;;;76;;;;;;57;;;;;;;;;20
797;;;;;98;;;;90;;;;;;86;;;;;;98;;;;;;;;;96
798;;;;;76;;;;32;;;;;;44;;;;;;56;;;;;;;;;23
799;;;;;88;;;;94;;;;;;82;;;;;;94;;;;;;;;;89
800;;;;;66;;;;82;;;;;;81;;;;;;90;;;;;;;;;88
801;;;;;60;;;;82;;;;;;61;;;;;;72;;;;;;;;;75
802;;;;;86;;;;96;;;;;;86;;;;;;94;;;;;;;;;90
803;;;;;90;;;;40;;;;;;;;;;;;;;;;;;;;;
804;;;;;80;;;;72;;;;;;78;;;;;;81;;;;;;;;;81
805;;;;;76;;;;58;;;;;;58;;;;;;53;;;;;;;;;61
807;;;;;80;;;;90;;;;;;89;;;;;;86;;;;;;;;;80
808;;;;;66;;;;;;;;;;;;;;;;;;;;;;;;;
810;;;;;64;;;;80;;;;;;67;;;;;;50;;;;;;;;;31
813;;;;;76;;;;86;;;;;;78;;;;;;82;;;;;;;;;86
814;;;;;86;;;;86;;;;;;80;;;;;;74;;;;;;;;;91
815;;;;;72;;;;50;;;;;;;;;;;;;;;;;;;;;
817;;;;;90;;;;88;;;;;;75;;;;;;73;;;;;;;;;90
818;;;;;76;;;;68;;;;;;88;;;;;;54;;;;;;;;;72
819;;;;;74;;;;80;;;;;;71;;;;;;79;;;;;;;;;76
820;;;;;72;;;;86;;;;;;85;;;;;;83;;;;;;;;;91
821;;;;;74;;;;48;;;;;;38;;;;;;46;;;;;;;;;57
822;;;;;84;;;;78;;;;;;87;;;;;;59;;;;;;;;;
824;;;;;80;;;;80;;;;;;81;;;;;;78;;;;;;;;;54
825;;;;;76;;;;70;;;;;;35;;;;;;;;;;;;;;;
826;;;;;82;;;;34;;;;;;;;;;;;;;;;;;;;;
827;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;
828;;;;;88;;;;96;;;;;;85;;;;;;86;;;;;;;;;88
830;;;;;64;;;;66;;;;;;60;;;;;;65;;;;;;;;;77
831;;;;;90;;;;78;;;;;;86;;;;;;90;;;;;;;;;93
833;;;;;72;;;;80;;;;;;79;;;;;;75;;;;;;;;;75
834;;;;;50;;;;64;;;;;;66;;;;;;47;;;;;;;;;66
835;;;;;88;;;;;;;;;;;;;;;;;;;;;;;;;
836;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;
840;;;;;74;;;;54;;;;;;;;;;;;;;;;;;;;;
841;;;;;94;;;;100;;;;;;94;;;;;;91;;;;;;;;;95
842;;;;;80;;;;98;;;;;;87;;;;;;90;;;;;;;;;95
843;;;;;74;;;;76;;;;;;80;;;;;;79;;;;;;;;;89
844;;;;;100;;;;44;;;;;;65;;;;;;42;;;;;;;;;
845;;;;;90;;;;64;;;;;;66;;;;;;65;;;;;;;;;
846;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;;
847;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;
848;;;;;62;;;;38;;;;;;61;;;;;;;;;;;;;;;
849;;;;;94;;;;92;;;;;;85;;;;;;91;;;;;;;;;97
850;;;;;50;;;;72;;;;;;21;;;;;;61;;;;;;;;;51
851;;;;;84;;;;86;;;;;;95;;;;;;95;;;;;;;;;82
852;;;;;90;;;;86;;;;;;68;;;;;;70;;;;;;;;;77
855;;;;;98;;;;98;;;;;;86;;;;;;96;;;;;;;;;81
856;;;;;96;;;;100;;;;;;90;;;;;;93;;;;;;;;;80
857;;;;;88;;;;88;;;;;;85;;;;;;74;;;;;;;;;93
858;;;;;74;;;;66;;;;;;;;;;;;;;;;;;;;;
859;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;;
860;;;;;82;;;;84;;;;;;78;;;;;;81;;;;;;;;;96
861;;;;;78;;;;70;;;;;;84;;;;;;84;;;;;;;;;97
862;;;;;82;;;;86;;;;;;67;;;;;;51;;;;;;;;;
863;;;;;68;;;;68;;;;;;41;;;;;;44;;;;;;;;;23
866;;;;;84;;;;94;;;;;;75;;;;;;49;;;;;;;;;75
867;;;;;66;;;;90;;;;;;81;;;;;;80;;;;;;;;;78
868;;;;;88;;;;76;;;;;;72;;;;;;70;;;;;;;;;82
869;;;;;70;;;;72;;;;;;55;;;;;;71;;;;;;;;;84
870;;;;;96;;;;100;;;;;;95;;;;;;96;;;;;;;;;100
871;;;;;60;;;;56;;;;;;51;;;;;;67;;;;;;;;;77
872;;;;;82;;;;42;;;;;;;;;;;;;;;;;;;;;
873;;;;;74;;;;84;;;;;;81;;;;;;87;;;;;;;;;79
874;;;;;92;;;;92;;;;;;86;;;;;;93;;;;;;;;;94
875;;;;;76;;;;96;;;;;;79;;;;;;78;;;;;;;;;97
876;;;;;44;;;;50;;;;;;77;;;;;;;;;;;;;;;
877;;;;;74;;;;68;;;;;;52;;;;;;35;;;;;;;;;54
878;;;;;70;;;;92;;;;;;75;;;;;;74;;;;;;;;;90
879;;;;;100;;;;72;;;;;;67;;;;;;;;;;;;;;;
880;;;;;86;;;;94;;;;;;85;;;;;;87;;;;;;;;;94
882;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;;
885;;;;;66;;;;28;;;;;;43;;;;;;46;;;;;;;;;46
888;;;;;62;;;;60;;;;;;52;;;;;;;;;;;;;;;
889;;;;;82;;;;;;;;;;;;;;;;;;;;;;;;;
890;;;;;82;;;;66;;;;;;48;;;;;;;;;;;;;;;66
891;;;;;72;;;;90;;;;;;64;;;;;;80;;;;;;;;;79
892;;;;;94;;;;82;;;;;;79;;;;;;78;;;;;;;;;
893;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;
894;;;;;88;;;;96;;;;;;77;;;;;;71;;;;;;;;;76
895;;;;;62;;;;74;;;;;;;;;;;;;;;;;;;;;
896;;;;;86;;;;92;;;;;;95;;;;;;82;;;;;;;;;82
898;;;;;90;;;;62;;;;;;58;;;;;;52;;;;;;;;;59
899;;;;;96;;;;84;;;;;;86;;;;;;88;;;;;;;;;92
900;;;;;46;;;;;;;;;;;;;;;;;;;;;;;;;
901;;;;;76;;;;46;;;;;;88;;;;;;68;;;;;;;;;
902;;;;;88;;;;92;;;;;;80;;;;;;71;;;;;;;;;80
903;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;
905;;;;;74;;;;82;;;;;;78;;;;;;78;;;;;;;;;89
906;;;;;84;;;;52;;;;;;52;;;;;;59;;;;;;;;;53
908;;;;;94;;;;94;;;;;;93;;;;;;84;;;;;;;;;91
909;;;;;84;;;;86;;;;;;90;;;;;;91;;;;;;;;;94
910;;;;;74;;;;80;;;;;;56;;;;;;73;;;;;;;;;83
911;;;;;82;;;;70;;;;;;60;;;;;;66;;;;;;;;;82
912;;;;;78;;;;;;;;;;54;;;;;;61;;;;;;;;;
914;;;;;88;;;;74;;;;;;92;;;;;;87;;;;;;;;;88
916;;;;;58;;;;;;;;;;31;;;;;;;;;;;;;;;
917;;;;;60;;;;52;;;;;;29;;;;;;43;;;;;;;;;
918;;;;;92;;;;90;;;;;;;;;;;;;;;;;;;;;
919;;;;;60;;;;62;;;;;;24;;;;;;0;;;;;;;;;37
920;;;;;80;;;;86;;;;;;96;;;;;;90;;;;;;;;;94
921;;;;;80;;;;54;;;;;;;;;;;;;;;;;;;;;
922;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;
923;;;;;76;;;;84;;;;;;75;;;;;;73;;;;;;;;;81
924;;;;;64;;;;38;;;;;;15;;;;;;16;;;;;;;;;
925;;;;;94;;;;82;;;;;;84;;;;;;64;;;;;;;;;81
926;;;;;76;;;;88;;;;;;67;;;;;;87;;;;;;;;;81
927;;;;;96;;;;82;;;;;;85;;;;;;86;;;;;;;;;97
928;;;;;96;;;;96;;;;;;84;;;;;;76;;;;;;;;;75
931;;;;;76;;;;68;;;;;;75;;;;;;71;;;;;;;;;72
932;;;;;78;;;;70;;;;;;78;;;;;;63;;;;;;;;;66
933;;;;;94;;;;88;;;;;;89;;;;;;90;;;;;;;;;95
934;;;;;72;;;;82;;;;;;82;;;;;;81;;;;;;;;;82
935;;;;;88;;;;94;;;;;;77;;;;;;72;;;;;;;;;
936;;;;;68;;;;58;;;;;;65;;;;;;60;;;;;;;;;29
937;;;;;74;;;;86;;;;;;46;;;;;;43;;;;;;;;;28
938;;;;;92;;;;78;;;;;;90;;;;;;81;;;;;;;;;87
939;;;;;74;;;;82;;;;;;79;;;;;;80;;;;;;;;;
940;;;;;70;;;;64;;;;;;;;;;;;;;;;;;;;;
941;;;;;82;;;;68;;;;;;79;;;;;;64;;;;;;;;;76
942;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;
944;;;;;90;;;;80;;;;;;86;;;;;;74;;;;;;;;;82
946;;;;;80;;;;94;;;;;;81;;;;;;82;;;;;;;;;82
947;;;;;84;;;;78;;;;;;89;;;;;;86;;;;;;;;;61
949;;;;;88;;;;98;;;;;;88;;;;;;88;;;;;;;;;91
950;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;
951;;;;;62;;;;54;;;;;;;;;;;;;;;;;;;;;
952;;;;;84;;;;92;;;;;;92;;;;;;89;;;;;;;;;90
953;;;;;48;;;;74;;;;;;34;;;;;;73;;;;;;;;;85
