code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
89;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
90;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;539;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
93;218;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
94;626;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
95;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;672;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
100;676;;;;;9;;;;;15;;;;;;;;;6;6;;;;6;;;;;
102;1127;;;;;2;;;;;13;;;;;;;;;2;;;;;;;;;;
103;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;716;;;;;9;;;;;1;;;;;;;;;;;;;;;;;;;
106;1145;;;;;1;;;;;25;;;;;;;;;12;1;;;;;;;;;
107;529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;626;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;
111;873;;;;;9;;;;;;;;;;;;;;4;5;;;;;;;;;
114;485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;759;;;;;3;;;;;;;;;;;;;;1;1;;;;2;;;;;
116;797;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
117;644;;;;;;;;;;;;;;;;;;;5;;;;;2;;;;;
118;1097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;524;;;;;9;;;;;;;;;;;;;;9;6;;;4;;;;;;
127;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;1675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;104;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
138;1014;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
139;515;;;;;9;;;;;25;;;;;;;;;6;6;;;3;10;;;;3;
140;940;;;;;3;;;;;25;;;;;;;;;2;;;;;2;;;;;
141;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;800;;;;;9;;;;;;;;;;;;;;9;6;;;3;9;;;;3;
143;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;787;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
145;1362;;;;;7;;;;;29;;;;;;;;;3;;;;2;;;;;;
146;579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;822;;;;;6;;;;;3;;;;;;;;;;;;;;;;;;;
148;519;;;;;9;;;;;25;;;;;;;;;7;3;;;3;6;;;;3;
149;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;583;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;
154;137;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
155;953;;;;;9;;;;;;;;;;;;;;3;3;;;;;;;;;
156;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;942;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
158;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;1262;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
162;652;;;;;11;;;;;;;;;;;;;;6;;;;;6;;;;;
163;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;1564;;;;;9;;;;;6;;;;;;;;;3;;;;;;;;;;
165;444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;646;;;;;9;;;;;;;;;;;;;;3;7;;;;;;;;;
167;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;958;;;;;1;;;;;23;;;;;;;;;;1;;;;5;;;;;
176;681;;;;;3;;;;;5;;;;;;;;;;;;;;;;;;;
177;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;865;;;;;9;;;;;8;;;;;;;;;6;6;;;3;11;;;;9;
179;916;;;;;10;;;;;23;;;;;;;;;4;6;;;;8;;;;8;
180;109;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
181;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;42;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
187;485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;633;;;;;9;;;;;26;;;;;;;;;12;6;;;1;9;;;;7;
191;507;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
192;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;750;;;;;6;;;;;24;;;;;;;;;;;;;;;;;;;
194;970;;;;;3;;;;;;;;;;;;;;2;6;;;;9;;;;3;
195;456;;;;;3;;;;;20;;;;;;;;;;;;;;7;;;;1;
196;611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;749;;;;;9;;;;;;;;;;;;;;9;3;;;3;9;;;;6;
198;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;13;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
200;269;;;;;6;;;;;1;;;;;;;;;;;;;;;;;;;
201;536;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
202;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;1231;;;;;9;;;;;6;;;;;;;;;;;;;;;;;;;
204;1080;;;;;10;;;;;14;;;;;;;;;3;;;;;;;;;;
205;692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;633;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
207;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;560;;;;;4;;;;;;;;;;;;;;3;3;;;;;;;;;
212;499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;537;;;;;10;;;;;20;;;;;;;;;;;;;;;;;;;
219;1199;;;;;9;;;;;22;;;;;;;;;6;3;;;;9;;;;3;
220;330;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
222;542;;;;;9;;;;;20;;;;;;;;;6;3;;;3;6;;;;;
223;1837;;;;;3;;;;;;;;;;;;;;;;;;;5;;;;;
224;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;564;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
227;842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;384;;;;;5;;;;;;;;;;;;;;1;;;;;;;;;;
229;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;191;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
233;1132;;;;;9;;;;;17;;;;;;;;;6;6;;;3;3;;;;4;
234;57;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
235;98;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
237;493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;724;;;;;9;;;;;36;;;;;;;;;9;6;;;3;9;;;;;
239;595;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
240;178;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
242;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;1073;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
245;1096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;750;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
250;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;1038;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
259;599;;;;;9;;;;;11;;;;;;;;;9;3;;;3;9;;;;2;
261;454;;;;;9;;;;;20;;;;;;;;;12;11;;;3;12;;;;10;
262;498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;1139;;;;;10;;;;;24;;;;;;;;;9;5;;;;;;;;;
265;740;;;;;3;;;;;;;;;;;;;;4;;;;;;;;;;
266;1361;;;;;11;;;;;27;;;;;;;;;9;3;;;3;11;;;;6;
267;2838;;;;;10;;;;;28;;;;;;;;;;;;;;11;;;;;
268;63;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
270;1510;;;;;12;;;;;59;;;;;;;;;;5;;;3;10;;;;;
271;550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;699;;;;;3;;;;;9;;;;;;;;;6;;;;;9;;;;;
274;814;;;;;11;;;;;;;;;;;;;;10;3;;;;;;;;;
275;1576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;936;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
277;653;;;;;9;;;;;21;;;;;;;;;7;5;;;3;9;;;;4;
278;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;761;;;;;9;;;;;;;;;;;;;;4;;;;;;;;;;
281;974;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
283;1090;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
284;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;864;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
289;872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;639;;;;;11;;;;;36;;;;;;;;;12;;;;;;;;;4;
293;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;583;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
296;3289;;;;;9;;;;;18;;;;;;;;;12;;;;;4;;;;1;
298;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;516;;;;;9;;;;;19;;;;;;;;;7;6;;;3;10;;;;3;
304;857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;81;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
308;518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;203;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
310;493;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
312;751;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
313;892;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
314;591;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
315;1277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;606;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
317;2006;;;;;;;;;;24;;;;;;;;;6;;;;;;;;;;
318;506;;;;;9;;;;;;;;;;;;;;2;2;;;;;;;;;
320;650;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
322;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;373;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
325;638;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
327;574;;;;;11;;;;;;;;;;;;;;5;6;;;4;9;;;;;
328;90;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
331;813;;;;;7;;;;;6;;;;;;;;;;;;;;;;;;;
333;549;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
334;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;3091;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
337;821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;762;;;;;3;;;;;8;;;;;;;;;;;;;;;;;;;
344;2520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;729;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;
346;1624;;;;;3;;;;;;;;;;;;;;10;5;;;;;;;;;
347;1106;;;;;;;;;;;;;;;;;;;10;2;;;2;7;;;;;
348;79;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
349;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;934;;;;;10;;;;;11;;;;;;;;;11;;;;;11;;;;;
351;728;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
352;1002;;;;;10;;;;;7;;;;;;;;;6;6;;;3;9;;;;3;
353;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;231;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
355;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;1652;;;;;9;;;;;27;;;;;;;;;7;3;;;3;6;;;;;
357;883;;;;;9;;;;;;;;;;;;;;;6;;;;3;;;;;
358;579;;;;;4;;;;;;;;;;;;;;3;;;;;;;;;;
359;590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;498;;;;;3;;;;;;;;;;;;;;6;;;;;;;;;;
364;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;535;;;;;9;;;;;24;;;;;;;;;9;3;;;;;;;;;
370;573;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
371;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;814;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
376;630;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
377;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;765;;;;;3;;;;;1;;;;;;;;;;;;;;;;;;;
380;2560;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;
381;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;1758;;;;;10;;;;;;;;;;;;;;;4;;;;;;;;;
383;1118;;;;;9;;;;;31;;;;;;;;;4;;;;;;;;;;
384;681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;469;;;;;3;;;;;;;;;;;;;;3;3;;;;;;;;;
386;75;;;;;12;;;;;;;;;;;;;;1;;;;;;;;;;
387;716;;;;;3;;;;;;;;;;;;;;1;;;;;;;;;;
388;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;1097;;;;;9;;;;;24;;;;;;;;;8;7;;;3;6;;;;7;
392;470;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
394;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;614;;;;;;;;;;25;;;;;;;;;6;;;;;;;;;;
396;574;;;;;9;;;;;23;;;;;;;;;6;;;;3;6;;;;3;
397;745;;;;;8;;;;;22;;;;;;;;;4;4;;;3;6;;;;;
399;1017;;;;;8;;;;;49;;;;;;;;;7;3;;;;;;;;;
400;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;875;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
407;1;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
408;925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;1718;;;;;4;;;;;;;;;;;;;;9;1;;;4;;;;;;
411;73;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
412;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;824;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
417;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;435;;;;;1;;;;;24;;;;;;;;;5;6;;;;;;;;;
420;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;
421;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;277;;;;;7;;;;;;;;;;;;;;7;6;;;;6;;;;3;
423;1051;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
424;774;;;;;3;;;;;;;;;;;;;;;;;;;;;;;2;
425;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;863;;;;;9;;;;;32;;;;;;;;;11;7;;;1;3;;;;3;
429;724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;1084;;;;;1;;;;;;;;;;;;;;;3;;;1;;;;;;
432;1235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;851;;;;;10;;;;;;;;;;;;;;5;7;;;4;10;;;;7;
436;519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;1719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;565;;;;;9;;;;;19;;;;;;;;;6;6;;;3;9;;;;3;
440;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;36;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
444;807;;;;;;;;;;;;;;;;;;;11;6;;;3;7;;;;3;
445;471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;527;;;;;9;;;;;24;;;;;;;;;9;;;;;;;;;;
447;651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;1794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;607;;;;;6;;;;;27;;;;;;;;;;;;;;;;;;;
451;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;1855;;;;;10;;;;;25;;;;;;;;;15;9;;;5;9;;;;12;
453;957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;866;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
457;1264;;;;;12;;;;;36;;;;;;;;;14;9;;;2;10;;;;;
458;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;1322;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
460;1007;;;;;4;;;;;6;;;;;;;;;2;;;;;;;;;;
461;604;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
462;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;1051;;;;;6;;;;;22;;;;;;;;;4;2;;;2;;;;;2;
464;411;;;;;9;;;;;27;;;;;;;;;;;;;;;;;;;
465;259;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
466;176;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
467;552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;618;;;;;9;;;;;22;;;;;;;;;10;;;;;;;;;;
469;939;;;;;3;;;;;30;;;;;;;;;6;;;;3;3;;;;2;
470;1036;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;
471;586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;1118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;433;;;;;9;;;;;;;;;;;;;;7;6;;;;7;;;;3;
474;833;;;;;9;;;;;24;;;;;;;;;;;;;;;;;;;
475;650;;;;;15;;;;;;;;;;;;;;4;4;;;;;;;;;
476;1177;;;;;3;;;;;20;;;;;;;;;6;;;;;7;;;;3;
477;936;;;;;9;;;;;;;;;;;;;;11;6;;;3;10;;;;2;
478;765;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
479;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;795;;;;;3;;;;;7;;;;;;;;;;;;;;;;;;;
481;1747;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
482;917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;871;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
484;916;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;
485;1403;;;;;10;;;;;26;;;;;;;;;4;;;;;;;;;;
487;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;2575;;;;;10;;;;;6;;;;;;;;;9;3;;;1;;;;;;
490;583;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;498;;;;;9;;;;;27;;;;;;;;;6;3;;;3;6;;;;7;
494;14;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
495;957;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;
496;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
