code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
85;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
558;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
