,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
30,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
31,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
32,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
33,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
34,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
35,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
36,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
37,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
38,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
39,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
40,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
41,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
42,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
43,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
44,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
45,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
46,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
47,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
48,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
49,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
50,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
51,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
52,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
53,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
54,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
55,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
56,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
57,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
58,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
59,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
60,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
61,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
62,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
63,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
64,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
65,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
66,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
67,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
68,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
69,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
70,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
71,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
72,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
73,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
74,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
75,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
76,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
77,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
78,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
79,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
80,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
81,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
82,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
83,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
84,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
85,Fail,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
86,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
87,Pass,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
88,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
89,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
90,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
91,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
92,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
93,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
94,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
95,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
96,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
97,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
98,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
99,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
100,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout
