code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
65;148.976;11.299999999999999;11.299999999999999;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;9.969999999999999
66;1083.9740000000002;18.28;16.95;16.95;134.15;18.28;12.959999999999999;14.29;147.04399999999998;12.959999999999999;12.959999999999999;15.62;15.62;14.29;167.876;15.62;15.62;12.959999999999999;27.590000000000003;14.29;201.52499999999998;15.62;15.62;14.29;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;16.95;240.291
67;3111.342;35.57000000000001;32.91;38.230000000000004;159.826;51.39;12.959999999999999;30.25;176.39800000000002;43.55;41.842;24.93;31.58;32.91;179.046;36.9;26.259999999999998;12.959999999999999;48.870000000000005;53.266;252.639;27.590000000000003;20.94;37.922;36.284;12.959999999999999;26.259999999999998;34.239999999999995;55.141999999999996;287.938
68;2418.244;39.56;44.879999999999995;36.9;131.495;45.286;12.959999999999999;30.25;189.69299999999998;62.169999999999995;96.05000000000001;38.230000000000004;36.9;42.22;196.06099999999998;59.510000000000005;32.91;12.959999999999999;60.84;51.39;230.538;42.22;38.230000000000004;47.232;44.739999999999995;12.959999999999999;48.870000000000005;30.25;40.274;274.274
69;1413.296;27.590000000000003;27.590000000000003;24.93;138.66;22.27;12.959999999999999;24.93;155.076;24.93;18.28;12.959999999999999;28.92;16.95;157.013;14.29;12.959999999999999;12.959999999999999;38.230000000000004;22.27;196.73499999999999;15.62;15.62;16.95;15.62;12.959999999999999;16.95;14.29;15.62;240.427
70;328.72999999999996;30.25;26.259999999999998;26.259999999999998;128.315;32.602000000000004;12.959999999999999;16.95;15.62;15.62;14.29;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;22.27;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;14.29
71;749.464;17.95;9.969999999999999;16.62;113.93700000000001;17.642;8.64;9.969999999999999;141.721;16.62;12.63;9.969999999999999;13.959999999999999;11.299999999999999;133.692;8.64;9.969999999999999;8.64;13.959999999999999;8.64;167.544;8.64;9.969999999999999;11.299999999999999;9.969999999999999;8.64;12.63;8.64;13.959999999999999;16.62
72;804.0799999999999;38.56;39.89;34.57;137.529;25.26;17.28;22.599999999999998;161.67699999999996;19.939999999999998;18.61;17.28;22.599999999999998;25.26;149.943;21.27;21.27;17.28;70.47999999999999;34.57;190.543;18.61;19.939999999999998;18.61;18.61;17.28;18.61;18.61;18.61;244.289
73;14.29;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999
74;1825.862;27.590000000000003;30.25;35.57000000000001;137.33;41.296;12.959999999999999;24.93;158.697;28.92;79.348;30.25;31.58;34.239999999999995;166.92000000000002;23.6;18.28;12.959999999999999;82.12;28.612;205.76999999999998;22.27;26.259999999999998;23.6;26.736000000000004;12.959999999999999;18.28;15.62;29.396;242.99299999999997
75;1035.582;19.28;19.28;24.6;132.55700000000002;34.624;8.64;21.939999999999998;128.37900000000002;21.939999999999998;34.007999999999996;11.299999999999999;21.939999999999998;20.61;157.87699999999998;19.28;8.64;8.64;61.839999999999996;35.646;185.861;15.29;15.29;12.63;13.959999999999999;8.64;15.29;8.64;9.969999999999999;236.66199999999998
76;36.9;15.62;14.29;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;14.29
77;383.154;21.939999999999998;23.270000000000003;32.58;114.47699999999999;25.552;8.64;23.270000000000003;147.16;33.91;79.97;28.59;32.58;19.28;166.17900000000003;11.299999999999999;11.299999999999999;8.64;15.29;11.299999999999999;9.969999999999999;9.969999999999999;8.64;8.64;8.64;8.64;8.64;8.64;8.64;11.299999999999999
78;1124.672;22.27;23.6;27.590000000000003;110.44800000000001;15.62;12.959999999999999;26.259999999999998;149.34500000000003;19.61;12.959999999999999;20.94;20.94;18.28;154.00900000000001;20.94;12.959999999999999;12.959999999999999;15.62;14.29;179.678;16.95;12.959999999999999;16.95;14.29;12.959999999999999;16.95;12.959999999999999;14.29;148.356
79;90.1;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;73.199;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;15.62;104.495;12.959999999999999;14.29;12.959999999999999;12.959999999999999;12.959999999999999;146.094;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999;12.959999999999999
80;1073.3619999999999;36.9;28.92;24.93;141.813;28.612;12.959999999999999;22.27;168.329;55.519999999999996;20.94;63.5;31.58;39.56;167.72;28.92;27.590000000000003;12.959999999999999;46.21;41.058;217.058;23.6;35.57000000000001;24.93;27.52;12.959999999999999;26.259999999999998;34.239999999999995;19.61;272.783
81;312.624;17.28;21.27;18.61;124.781;18.61;17.28;25.26;108.737;21.27;21.27;19.939999999999998;23.93;26.589999999999996;129.254;41.22;21.27;17.28;30.58;19.939999999999998;207.21699999999998;17.28;17.28;17.28;17.28;17.28;18.61;17.28;17.28;18.61
82;1469.5699999999997;42.55;38.56;39.89;150.851;40.296;17.28;26.589999999999996;194.387;65.16;87.96600000000001;39.89;38.56;37.230000000000004;189.05;31.91;27.919999999999998;17.28;55.849999999999994;48.038;228.892;22.599999999999998;37.230000000000004;31.056;40.842;17.28;22.599999999999998;30.58;45.924;249.77500000000003
